date,rail_lrt_ampang,rail_mrt_kajang,rail_lrt_kj,rail_monorail,rail_mrt_pjy,year,month,weekday,is_weekend,total_ridership
2022-03-04,88413,81240,110925,17375,0,2022,3,Friday,False,297953
2022-03-05,60794,56790,69349,15468,0,2022,3,Saturday,True,202401
2022-03-06,58924,54889,64235,16986,0,2022,3,Sunday,True,195034
2022-03-07,95906,86808,119234,20292,0,2022,3,Monday,False,322240
2022-03-08,92108,85372,116376,18738,0,2022,3,Tuesday,False,312594
2022-03-09,92942,87363,117385,18484,0,2022,3,Wednesday,False,316174
2022-03-10,92366,86162,115746,18548,0,2022,3,Thursday,False,312822
2022-03-11,92951,84213,116836,18256,0,2022,3,Friday,False,312256
2022-03-12,64379,61284,73444,15729,0,2022,3,Saturday,True,214836
2022-03-13,59034,55165,65658,16095,0,2022,3,Sunday,True,195952
2022-03-14,92249,84552,114490,18112,0,2022,3,Monday,False,309403
2022-03-15,92421,85593,117249,18065,0,2022,3,Tuesday,False,313328
2022-03-16,93688,87654,118663,18299,0,2022,3,Wednesday,False,318304
2022-03-17,92851,86255,117285,18209,0,2022,3,Thursday,False,314600
2022-03-18,96898,88108,119756,19927,0,2022,3,Friday,False,324689
2022-03-19,69544,67400,78543,17304,0,2022,3,Saturday,True,232791
2022-03-20,59574,59412,65824,16675,0,2022,3,Sunday,True,201485
2022-03-21,92882,85220,115708,17270,0,2022,3,Monday,False,311080
2022-03-22,92554,86997,118980,17171,0,2022,3,Tuesday,False,315702
2022-03-23,95640,89512,122409,17375,0,2022,3,Wednesday,False,324936
2022-03-24,95882,89178,122554,18382,0,2022,3,Thursday,False,325996
2022-03-25,101961,93101,128740,20223,0,2022,3,Friday,False,344025
2022-03-26,75783,69651,88042,19420,0,2022,3,Saturday,True,252896
2022-03-27,67675,60520,73897,17907,0,2022,3,Sunday,True,219999
2022-03-28,98814,89904,122934,19285,0,2022,3,Monday,False,330937
2022-03-29,99823,90858,128467,19778,0,2022,3,Tuesday,False,338926
2022-03-30,103870,97589,133843,20868,0,2022,3,Wednesday,False,356170
2022-03-31,106728,99674,136642,21886,0,2022,3,Thursday,False,364930
2022-04-01,115885,105996,146680,24158,0,2022,4,Friday,False,392719
2022-04-02,84875,77900,93015,21367,0,2022,4,Saturday,True,277157
2022-04-03,53264,48185,55332,12723,0,2022,4,Sunday,True,169504
2022-04-04,100978,93220,126512,17636,0,2022,4,Monday,False,338346
2022-04-05,103119,97368,132361,18195,0,2022,4,Tuesday,False,351043
2022-04-06,105192,100332,137164,18339,0,2022,4,Wednesday,False,361027
2022-04-07,107192,100993,137458,19895,0,2022,4,Thursday,False,365538
2022-04-08,109911,76598,141574,20130,0,2022,4,Friday,False,348213
2022-04-09,70256,64561,75926,15338,0,2022,4,Saturday,True,226081
2022-04-10,62988,56411,66454,15207,0,2022,4,Sunday,True,201060
2022-04-11,109002,101997,138042,19680,0,2022,4,Monday,False,368721
2022-04-12,110118,104178,142081,20346,0,2022,4,Tuesday,False,376723
2022-04-13,112234,107497,145722,20908,0,2022,4,Wednesday,False,386361
2022-04-14,112208,105452,144658,20484,0,2022,4,Thursday,False,382802
2022-04-15,117561,109943,149336,22378,0,2022,4,Friday,False,399218
2022-04-16,85847,72797,89478,19681,0,2022,4,Saturday,True,267803
2022-04-17,72156,61854,73724,17805,0,2022,4,Sunday,True,225539
2022-04-18,110300,102032,136265,20447,0,2022,4,Monday,False,369044
2022-04-19,78077,64611,77848,17239,0,2022,4,Tuesday,False,237775
2022-04-20,118284,111416,152385,21808,0,2022,4,Wednesday,False,403893
2022-04-21,121416,112125,154833,22551,0,2022,4,Thursday,False,410925
2022-04-22,133400,118864,162330,26552,0,2022,4,Friday,False,441146
2022-04-23,122845,86991,113889,29210,0,2022,4,Saturday,True,352935
2022-04-24,107223,74695,94331,27559,0,2022,4,Sunday,True,303808
2022-04-25,135449,118177,162437,27981,0,2022,4,Monday,False,444044
2022-04-26,135032,120274,166623,26927,0,2022,4,Tuesday,False,448856
2022-04-27,137899,123023,168954,28106,0,2022,4,Wednesday,False,457982
2022-04-28,139538,123390,169249,28893,0,2022,4,Thursday,False,461070
2022-04-29,147101,126802,167248,29978,0,2022,4,Friday,False,471129
2022-04-30,109324,85864,97826,27603,0,2022,4,Saturday,True,320617
2022-05-01,93790,80061,88100,34608,0,2022,5,Sunday,True,296559
2022-05-02,72531,78935,91386,28428,0,2022,5,Monday,False,271280
2022-05-03,80459,88111,106558,32938,0,2022,5,Tuesday,False,308066
2022-05-04,71932,75458,84030,24813,0,2022,5,Wednesday,False,256233
2022-05-05,89783,90866,109830,23638,0,2022,5,Thursday,False,314117
2022-05-06,90205,93942,112954,22461,0,2022,5,Friday,False,319562
2022-05-07,75879,78392,85848,20340,0,2022,5,Saturday,True,260459
2022-05-08,74473,72525,81006,19408,0,2022,5,Sunday,True,247412
2022-05-09,119487,116460,154107,22686,0,2022,5,Monday,False,412740
2022-05-10,123448,120921,162942,24049,0,2022,5,Tuesday,False,431360
2022-05-11,125446,124979,168866,23560,0,2022,5,Wednesday,False,442851
2022-05-12,125126,124694,169588,24592,0,2022,5,Thursday,False,444000
2022-05-13,133506,132193,178090,26533,0,2022,5,Friday,False,470322
2022-05-14,93269,98192,123882,24736,0,2022,5,Saturday,True,340079
2022-05-15,87355,91144,111061,27198,0,2022,5,Sunday,True,316758
2022-05-16,78606,79319,92095,19447,0,2022,5,Monday,False,269467
2022-05-17,128240,126418,173924,24406,0,2022,5,Tuesday,False,452988
2022-05-18,130407,130607,179596,24340,0,2022,5,Wednesday,False,464950
2022-05-19,128679,129740,179286,24749,0,2022,5,Thursday,False,462454
2022-05-20,132789,137365,177055,27988,0,2022,5,Friday,False,475197
2022-05-21,91821,95882,112718,23078,0,2022,5,Saturday,True,323499
2022-05-22,79686,82280,95912,21621,0,2022,5,Sunday,True,279499
2022-05-23,126363,127046,171952,24901,0,2022,5,Monday,False,450262
2022-05-24,128581,131630,179714,25621,0,2022,5,Tuesday,False,465546
2022-05-25,131098,133094,182571,25967,0,2022,5,Wednesday,False,472730
2022-05-26,132872,135876,183744,26478,0,2022,5,Thursday,False,478970
2022-05-27,140420,139425,188027,28671,0,2022,5,Friday,False,496543
2022-05-28,105814,103033,125357,26912,0,2022,5,Saturday,True,361116
2022-05-29,83464,87087,101529,25238,0,2022,5,Sunday,True,297318
2022-05-30,131014,132562,177696,26959,0,2022,5,Monday,False,468231
2022-05-31,132499,137234,186095,27474,0,2022,5,Tuesday,False,483302
2022-06-01,142442,143401,193943,27902,0,2022,6,Wednesday,False,507688
2022-06-02,136092,140294,190196,27756,0,2022,6,Thursday,False,494338
2022-06-03,148201,144153,194596,30715,0,2022,6,Friday,False,517665
2022-06-04,114042,103435,126549,28756,0,2022,6,Saturday,True,372782
2022-06-05,114199,107442,128614,34818,0,2022,6,Sunday,True,385073
2022-06-06,111961,98373,113716,28522,0,2022,6,Monday,False,352572
2022-06-07,150203,141397,193520,29865,0,2022,6,Tuesday,False,514985
2022-06-08,169440,150016,207724,31576,0,2022,6,Wednesday,False,558756
2022-06-09,156703,148353,204177,31229,0,2022,6,Thursday,False,540462
2022-06-10,158942,147372,199677,32565,0,2022,6,Friday,False,538556
2022-06-11,164593,104906,129486,26600,0,2022,6,Saturday,True,425585
2022-06-12,100356,89634,101999,25253,0,2022,6,Sunday,True,317242
2022-06-13,131546,134304,181545,27243,0,2022,6,Monday,False,474638
2022-06-14,163757,141171,193835,27403,0,2022,6,Tuesday,False,526166
2022-06-15,136466,141446,192143,27635,0,2022,6,Wednesday,False,497690
2022-06-16,143577,158121,195241,29783,13367,2022,6,Thursday,False,540089
2022-06-17,157576,171000,207611,35975,22621,2022,6,Friday,False,594783
2022-06-18,123615,149262,143497,36060,28885,2022,6,Saturday,True,481319
2022-06-19,114630,141530,127028,35967,32066,2022,6,Sunday,True,451221
2022-06-20,152913,164577,198575,34114,21564,2022,6,Monday,False,571743
2022-06-21,156975,171482,209439,34854,22535,2022,6,Tuesday,False,595285
2022-06-22,157490,175659,213269,35701,22845,2022,6,Wednesday,False,604964
2022-06-23,158203,174492,212473,36241,23000,2022,6,Thursday,False,604409
2022-06-24,167111,183327,216502,41057,24787,2022,6,Friday,False,632784
2022-06-25,138982,165481,162279,42283,42374,2022,6,Saturday,True,551399
2022-06-26,125384,148727,140700,43642,22542,2022,6,Sunday,True,480995
2022-06-27,157283,169869,204633,35939,22913,2022,6,Monday,False,590637
2022-06-28,160579,173999,211062,36582,22649,2022,6,Tuesday,False,604871
2022-06-29,166271,179856,216743,37128,23601,2022,6,Wednesday,False,623599
2022-06-30,165063,178473,215592,38006,23815,2022,6,Thursday,False,620949
2022-07-01,174670,188535,222001,42160,32369,2022,7,Friday,False,659735
2022-07-02,144912,165383,165494,42933,46503,2022,7,Saturday,True,565225
2022-07-03,129491,155930,139231,41294,33215,2022,7,Sunday,True,499161
2022-07-04,158703,170901,205686,37128,23313,2022,7,Monday,False,595731
2022-07-05,162472,175806,217152,37383,23872,2022,7,Tuesday,False,616685
2022-07-06,167665,180731,221650,38447,24288,2022,7,Wednesday,False,632781
2022-07-07,170024,179703,217903,38422,24679,2022,7,Thursday,False,630731
2022-07-08,170958,180826,208846,40747,26366,2022,7,Friday,False,627743
2022-07-09,122152,140043,128805,40003,25503,2022,7,Saturday,True,456506
2022-07-10,113075,145196,129409,44978,31152,2022,7,Sunday,True,463810
2022-07-11,103647,113062,119503,39351,16772,2022,7,Monday,False,392335
2022-07-12,170811,211485,210442,35772,39049,2022,7,Tuesday,False,667559
2022-07-13,159044,174581,211022,36663,24103,2022,7,Wednesday,False,605413
2022-07-14,159337,175771,213817,37200,24913,2022,7,Thursday,False,611038
2022-07-15,163570,181487,213174,39921,26812,2022,7,Friday,False,624964
2022-07-16,101087,109509,116248,26998,15629,2022,7,Saturday,True,369471
2022-07-17,81755,88488,93781,23113,12694,2022,7,Sunday,True,299831
2022-07-18,138425,146188,181558,29484,18345,2022,7,Monday,False,514000
2022-07-19,142936,151462,193037,28656,18433,2022,7,Tuesday,False,534524
2022-07-20,146074,155983,197842,29973,15662,2022,7,Wednesday,False,545534
2022-07-21,143225,152766,192678,29894,18836,2022,7,Thursday,False,537399
2022-07-22,145341,152232,187516,32238,18912,2022,7,Friday,False,536239
2022-07-23,96401,105426,108353,26062,13438,2022,7,Saturday,True,349680
2022-07-24,81384,88110,88813,23479,12108,2022,7,Sunday,True,293894
2022-07-25,142472,148443,183219,29913,18612,2022,7,Monday,False,522659
2022-07-26,145951,154324,197510,30434,18953,2022,7,Tuesday,False,547172
2022-07-27,145561,154517,196302,30623,18821,2022,7,Wednesday,False,545824
2022-07-28,143779,152609,191922,30801,18598,2022,7,Thursday,False,537709
2022-07-29,150071,154424,187346,34312,19537,2022,7,Friday,False,545690
2022-07-30,103035,114520,119090,32754,14830,2022,7,Saturday,True,384229
2022-07-31,88705,98056,101614,27995,12527,2022,7,Sunday,True,328897
2022-08-01,145387,151893,186888,32429,19159,2022,8,Monday,False,535756
2022-08-02,147793,157421,198902,32611,19559,2022,8,Tuesday,False,556286
2022-08-03,148050,161055,202120,32552,19806,2022,8,Wednesday,False,563583
2022-08-04,150031,161231,200429,33609,20196,2022,8,Thursday,False,565496
2022-08-05,155395,162358,197260,36478,20504,2022,8,Friday,False,571995
2022-08-06,107678,116458,119981,33278,14734,2022,8,Saturday,True,392129
2022-08-07,94151,99650,101612,32125,13488,2022,8,Sunday,True,341026
2022-08-08,146547,155300,190783,33390,19771,2022,8,Monday,False,545791
2022-08-09,150965,161579,204577,33348,20316,2022,8,Tuesday,False,570785
2022-08-10,152762,163706,207871,33713,20556,2022,8,Wednesday,False,578608
2022-08-11,150168,160445,202523,33399,19978,2022,8,Thursday,False,566513
2022-08-12,151993,159548,196478,34937,20875,2022,8,Friday,False,563831
2022-08-13,101045,109237,115701,29379,14392,2022,8,Saturday,True,369754
2022-08-14,86580,92376,96053,27256,12642,2022,8,Sunday,True,314907
2022-08-15,146836,153682,190010,33455,19807,2022,8,Monday,False,543790
2022-08-16,150633,159716,204832,33594,20229,2022,8,Tuesday,False,569004
2022-08-17,151232,164180,207230,34013,20524,2022,8,Wednesday,False,577179
2022-08-18,160782,161687,203418,33978,20438,2022,8,Thursday,False,580303
